cow_id,milk_yield,fat,protein,scc,conductivity
18,11.711274575866037,2.505598504126741,2.2900731215797294,179936,2.9015363495997457
1,10.827488418148764,3.4347622069271915,4.323388762928252,32970,8.69773799583522
9,1.720643140658864,3.9595326921111846,4.630037088016254,159282,7.475781194759751
12,1.1405382800723873,2.915093237220682,0.11903021629171506,44088,4.244376040008935
5,2.1096685492207135,4.54458872060727,0.2577743663312565,191107,7.105291726499621
11,11.71175367745225,4.709957234419359,4.793716484542187,11683,8.67688877181142
11,10.886897752686423,0.3215961159679176,1.385803069220974,134034,9.756521313912716
19,4.674815840734885,2.011852697706872,4.366847198247093,100631,9.523515039590553
10,12.755482836911831,0.11729510860577219,1.943975594807013,193320,3.253278267641415
6,16.401350041112988,1.6470832868722147,0.595500288046778,166624,4.216937137181818
0,0.8315791969318753,2.6843410898530107,0.4022160010466713,111789,1.0953660497737128
0,9.962598870960848,4.553974652549744,0.7825394954022824,45321,2.47544287018046
19,13.786208242053807,4.2327716123270145,1.2494659743368235,178422,8.824212084869503
12,5.046238541393741,0.6374986333599286,2.442591769654131,63565,3.6084992627935897
8,6.1554181058629815,0.4651518737044785,3.5074895028289177,120454,6.20552658594881
2,12.272758059787677,2.9463366937833353,4.9319928824265,174933,6.659656183070332
6,17.958705868874738,2.6605898622939135,2.2075337164458553,170236,7.81829275143312
5,16.198488406057987,1.3318882071501192,2.5909247117155494,82095,1.8280003024563096
7,11.66260438199167,4.497265422769176,2.609078506916278,113610,3.0481313461443547
8,14.604434355144985,4.6368320473077675,2.69717177743968,176035,4.483363414581806
4,7.2964494041559735,2.0130571917008133,2.5887032855223113,3532,3.6484106123827353
0,12.819310561975154,4.451512785567601,0.043873775309589136,114527,9.829052328596898
18,9.323631822551139,1.9197444713148633,0.008624110549203534,151805,8.349408032137124
9,3.7987227291512182,3.684084159148501,0.4883315906306146,83463,4.796867546204861
11,14.034765477545143,2.3797110877386207,0.5077830171458941,174186,8.792686260864679
14,11.12929274697644,0.6129157825359149,3.5244845447739803,5456,3.476529475832968
8,7.172431639071828,4.639671006185107,1.0245801625799988,3413,7.858283238902645
19,18.226783801572616,2.270482966887683,4.473570523778064,7085,2.2367559810645368
16,0.41868235653466535,3.6724352016120183,4.643031647885097,159009,7.723220452263659
16,6.315463024989921,1.8358690721564608,4.879466689479494,20563,4.564534031957283
19,1.1376279555529312,0.0944043928811733,4.695406524435101,37575,1.0749932099224235
11,15.330546324432543,0.5026517934591795,1.3594416095926232,7386,2.732624545555823
6,14.042149082275852,2.4810973974496218,2.5488842235175624,100244,4.022746240235646
1,6.62704437472634,3.449821785631812,0.877274850984705,59150,7.492929116644371
2,13.51325804414146,1.6736766328963952,4.031048275862165,160644,0.7298271473095086
16,7.918744523918997,3.4774422958882516,4.4421585257204805,126053,6.595469950926396
4,15.125075828448686,3.49317794715978,4.256444196487575,166343,7.160136409328436
16,9.083673254734121,3.5196795366391544,2.1668347434841744,180882,6.539213699257514
16,8.24559455663331,2.462609270102542,3.793369423433905,195332,7.606696381675556
16,18.694598309766018,4.57443075060752,0.4878958478813472,76566,1.7816861602283829
1,5.017581997814005,2.445982589903078,0.20122385309625346,144210,5.871033550630374
1,2.4089467999313086,2.251325967483191,3.7661820715438044,129549,9.411449472038798
4,11.690862265189164,0.9969040950531349,2.1267763716434187,178441,6.107842698045377
0,19.386436245683576,1.5382754367816824,4.977746323697846,146718,6.1133634695295305
0,7.556784274543733,0.21167246259151673,0.486271079277662,28812,7.36439642113269
18,1.2407352725756304,3.167676468080851,4.278138407676169,88958,3.3320423212585903
1,6.7861053461913485,1.2426787196354643,2.3999153276449587,76181,7.004759013215406
11,10.118633086391169,1.5207762724273255,4.135750977519385,14628,9.162338333132151
5,3.238460132644274,3.854072608321606,4.085636410850724,24486,0.10895473025342994
3,13.16204436112984,1.6361059158072693,4.579960006810387,123934,8.701130411088654
10,19.95498778020401,1.2109794600657109,1.4892500564305138,39266,2.186183312588591
16,9.034789519628877,0.8452887456685287,4.7489967673100155,88268,4.559232737003752
5,7.094571134604253,3.8742920109097794,0.7583348017881014,46557,8.523478009526379
4,8.014083336689332,0.6485312899501344,0.40984388796745264,16494,8.23912127456629
19,2.3029235679040228,2.2687688012517677,2.158077586861746,152643,8.919274781260558
1,17.665472028524476,2.5346505803859722,4.141614843209213,34486,9.404167926325261
5,8.296513110427039,3.436949563428573,2.367105653167228,61635,4.4715695677175855
10,7.745488228496827,3.1664174116649773,4.1464333876525705,131197,6.563638108010069
15,13.193805458609486,4.053603364725874,3.648434028971526,48814,3.9047844052610667
15,8.84066841862247,0.22375716963119074,1.0471419306946679,123141,3.5071671749216584
0,12.964669376156921,1.482203623896986,4.744408124497319,150390,4.315954105976695
8,1.2289258026157501,1.4006705938768986,0.3039058431470171,62363,7.43076134782676
5,16.27446687444455,0.7300845279605411,4.4913985377189745,43162,5.014407471415528
15,18.81007905758805,1.4458912692822157,1.52221724495187,127083,8.140596744483421
2,12.975307723187719,1.548826570714517,2.5007404158219964,7590,7.452184771961559
19,19.091318577176214,2.6094223096373916,2.1117593635036727,34850,0.20478461124399328
3,3.028646287399266,3.3185223946312803,0.8591727845845809,143206,6.302381571061616
18,9.548323789607075,1.9055025680590703,1.7907343320084657,130091,4.365711233085911
2,12.036134678908946,3.597351156566906,0.9646721814639764,25230,4.566289891511416
18,11.634732948423734,1.6808266928978999,1.0194323773026193,15058,8.183730538698947
19,8.029235581780865,1.4514183865738017,0.9352841801319017,79837,5.476079860846768
6,6.761688187325228,2.7059402792851217,2.4450869017329713,103397,8.856218234589472
19,2.536480451008376,0.11858180152895303,3.989656837556578,27039,7.128055923916904
8,7.834849011245564,0.39894561817000185,2.844850168806205,196892,5.528400087640528
0,3.2532163021097027,2.0898477179326354,4.466032942754209,38334,7.545379761511038
7,14.687313529844367,4.714563556958782,3.182722442883621,43525,0.383490509254073
6,4.1766187098918,3.607558899217118,3.446700578163022,126681,0.27083654828207737
17,1.171306105690677,0.44063284750278875,3.3380361486350156,84194,0.8334932692085206
7,11.047322756344686,4.231590063904369,2.2472959659187057,159515,4.375653251471427
0,11.904594654388031,3.661503853040905,3.446694111000414,3972,2.354501456269431
10,17.43826122561011,3.054732628513266,0.3485387323448058,64936,9.842612944157846
17,11.539632248353637,4.101464803045887,4.2992573595783155,91703,5.422901390113669
9,6.9096170744689145,2.0205492387147856,3.8890607172195866,109877,6.624157460811585
2,16.06023763052641,1.1075052542692636,1.226149791158394,29519,2.7882013624669666
6,10.805577863748422,2.560116945543797,3.8401622712704118,102417,3.2179690858760877
15,1.5856056926238349,2.744208777967369,0.06321300700009247,75864,3.354619141411559
15,11.317011206264933,2.6916318600495606,1.086232862404402,55881,6.987357051503006
19,18.160370908433247,2.8253689574005265,0.3256861933544797,24732,4.737062076893085
16,7.926252509964411,4.743524591195904,3.9011345830894735,148745,5.176836525300744
1,5.926516037996001,4.511228115481157,3.779370755891936,75909,5.920029821593453
0,2.869389140360401,4.378585182794697,4.0681801190091536,5720,7.68811656238217
15,3.0289104387071464,4.007084054543136,0.022408466627644175,59115,0.9036974851247814
11,8.655429686836378,4.7171405363264265,2.50616363339204,115843,7.768739122188216
4,11.913596483230592,0.49247320839701625,3.5241809875866825,51940,5.6323506887517985
4,1.612308103392035,1.3256163072286975,0.7770056436950773,136225,6.690954448552572
8,18.791371780503315,2.475279728272924,3.2489536375631234,71762,3.27551764840762
8,15.10267234890392,4.232672465617026,0.4205504965484286,199584,4.093868368164491
2,11.732478365673254,2.5258285576136625,0.9066292805215659,169091,2.3116581965392022
18,16.568773418779816,3.7401736967079433,2.378984074973005,84833,9.792999974174052
15,1.6037351362422658,0.6947995262445811,3.26782576340551,147659,4.970029725103167
15,9.536777554662487,1.2620690648828008,0.7293456347694804,18206,9.960769157965979
2,12.601862537233268,3.658880475188362,0.9261166541546895,91471,4.897859780612663
19,16.573058122365786,0.8236700444386202,1.022231835328315,95169,2.1975126438406734
0,15.669391200985354,1.7567796732746337,1.1935040234948924,10736,5.074523967368567
19,5.541384994267993,1.3243312890678571,1.1327692426314562,106937,0.395955717990778
10,18.817603391184086,1.7493084711123923,1.9757455424881836,138043,9.047698014219513
16,2.486916828617407,3.5416202453898515,3.2689482541836146,56577,8.185502511944412
7,17.502672372423042,1.839235905714005,2.1901589156723484,156796,7.258205206942847
3,19.418804992092372,2.7763166130397012,3.879869543749441,131003,6.0982671544246
5,3.5430704644525113,0.49965938527204823,3.5963425297430742,87702,5.798342336703631
7,14.441321284075705,4.025088466173139,0.6326345702453784,78694,9.967282140794628
19,0.8057103755599693,1.8494431282406243,0.24420811660371966,91310,2.779974340199379
2,8.108456502783099,3.2426707951667124,4.389707819998031,55155,7.796843653655779
15,10.325665983953481,3.626948008309163,0.3991553328143671,128491,5.814047702136574
2,11.612904518192682,1.0483046105585019,0.7416959035985654,142180,9.758805437588853
17,18.71874496497119,4.423374924766749,0.1106663777905903,77613,8.278031832982524
13,13.445013745883895,3.0811212580347647,3.1416818264932687,56938,9.985251129895927
17,9.62555902438474,2.1436257087574075,2.9118528157917427,101163,5.883249944624463
1,16.193500725317787,0.9116759178910977,4.934518332176278,68498,2.0454395754493504
2,19.01065641908818,4.711504689506033,4.43466198158586,17751,5.036870356947338
15,0.44132297364581685,3.7753410206581255,2.0542158874045486,111161,7.111111340505746
8,19.650425445120774,1.0401228136662444,1.857929204562675,32390,7.743603861815881
3,1.7226427812736067,1.6885538736211225,1.4842601713999253,101213,0.005099890159435683
0,16.287735585375227,4.048371290440366,0.7620346001894068,108712,5.0502708850229405
3,5.60669505102825,3.478388316076695,0.6904182830100453,147065,2.3523457997064656
0,2.643593155077435,3.828921463578622,0.6614185400480271,60403,8.749118332547884
13,8.797112794276698,2.206005511064662,0.5705737859338927,26859,1.5290544405022855
15,12.879131588952271,3.5823813132108344,1.2025602120276846,151950,6.664562495748334
19,7.6190369004695,1.9324686143195686,1.5333431515655822,99124,2.6606219032492486
7,1.0913081656539791,1.0563145846909823,4.807894855194579,125940,3.5654214321427222
6,11.989222793174331,3.1633851742068,2.8923662550094287,27100,9.405592607568448
2,18.048065522213495,4.880069627993971,4.937978872566405,193356,2.4044812540807947
16,7.664307318945034,1.553004856976648,1.8623347391283662,191048,0.9500276182293066
0,4.326655552616541,2.3048479610626984,2.2881331629472053,171095,0.6928490144422583
15,8.851546918656307,3.370006855349268,1.6228932958263957,117350,5.046151100994622
11,0.9672542209756174,2.7075314106124395,0.9144382544827634,178781,6.41711482284288
18,16.409751689605496,4.217138978545246,0.7158235388878958,121792,3.272936435708872
13,16.526816219003734,3.8087135323475794,4.72539598903916,54524,6.902597417930808
5,11.760009268592569,0.2914860193117852,4.934053408993779,102757,0.610337185732378
5,7.062057778767789,4.99210616961887,0.22454748254365775,85049,8.573346449228769
12,15.995667288915667,3.7620122685973363,0.7517293736588326,44974,8.165672097392378
18,11.093740495767344,4.319516581470566,2.117620461505113,177550,9.854962713920855
7,16.518646171000324,3.255988560476732,0.9316673817220367,53768,9.365049809018455
1,12.629175851660413,4.281425640233811,1.8194019681344165,48544,3.561971639189281
0,15.688109464255946,0.5619148746435471,0.6454817492981668,149122,3.9927538401557716
14,11.971259864355199,1.7386891777965778,2.282558783608951,150856,7.459648474782595
0,8.282821364313325,4.382104718022464,1.3584730808462964,11774,1.340827719549832
4,19.15891719852275,1.008276056334461,1.759525278793304,166040,3.1401471024483483
15,10.822276497576894,0.39121049290011367,0.47156325731373794,189308,1.1854093697564827
18,12.101790370810768,3.9405946997260948,2.1406402535507087,77678,4.548864490728314
3,4.409752788294985,4.177430778216481,4.916288054807849,50135,5.520042798853177
2,12.51301578854553,0.813261090949503,1.6441652344059516,154079,2.1116046996275237
16,11.432152989658878,4.271729913913577,4.382146374212176,25158,0.26631686914105
16,3.696767958940499,3.433838977985848,4.215995708118426,71587,7.1935583175052304
11,1.1917419470628743,2.6004134160829198,4.760292091486053,135187,0.2000516442616851
13,12.087186394295422,4.151250963906925,3.9505475613354726,59317,9.734026089283562
5,15.27384538700641,2.096246246594829,3.2979841352940746,6371,2.2160725674239545
2,10.468027418440165,0.9699697811169861,4.282922221137288,94226,6.639000921162911
8,4.5354525063929145,1.4242633830530682,0.3782234032867482,39355,4.347517262399892
4,13.330439533860698,2.5258200914665743,2.314153285994039,97956,0.596738603371072
16,1.602114532192045,2.6566539633658786,4.946281193075294,174447,4.721836066344674
13,8.836674096039092,4.027904132206168,3.8480007564736614,113538,5.167606342967996
2,3.2673351679684037,3.956763618261672,4.810376890186116,198491,8.546832080928684
0,3.689181021197667,2.9068327860228744,3.8981717806673952,102126,7.323490696478979
19,4.045878983164073,3.903927416827382,4.374409837210721,8338,0.7930247475338636
0,7.734141140879558,0.9588672914683549,3.532648161515955,153079,2.0916268343226507
2,1.0230041124079525,0.2503226354664717,3.802510022086199,2477,3.1188768421494775
17,7.955868818581964,4.368169113173501,2.6158900491975032,42423,1.1640768646481947
9,10.234148942294016,0.37777246881384785,4.621188504070664,75973,4.568990709144906
2,9.665885699326504,1.2334421487199865,4.125194553116808,179172,9.843091908625356
7,7.655682008060811,3.476594748121923,4.219424828328161,29236,5.146127912377616
13,16.78293216141505,2.0472396881365458,3.365045504815262,131440,7.418821683231693
17,2.906533848410082,4.381569849577544,1.522899735436245,25839,6.829377976993461
14,10.113934875627479,1.4898989733113477,0.17814897695069665,117537,8.49911435092138
1,1.240828339131086,0.059356733346796475,4.678275647047723,111902,2.157234904656095
9,1.423113577558195,1.5032782028037206,2.9306017440274843,101051,7.538262616930282
1,11.477316993541926,2.890375245924158,1.4907148557407013,7139,8.813552403057495
16,11.32036849775642,1.8796918770164668,0.745675539237689,158213,1.7150982298024275
7,17.56067025688914,2.674363778793776,4.147615827503773,108314,3.468022197880037
0,11.157473513201463,4.3829905941750935,4.1826009722378945,64262,9.701017643315614
8,19.195820408097003,4.5624252711518425,4.072539840652658,137776,7.807878459797925
10,0.9738969679985954,1.3298703232705607,3.2254134598339315,132959,2.8259083253753237
15,1.9601536956148213,2.3107023663495037,1.8300769379593795,11975,5.63941769644487
6,0.8813172314076279,2.745720076207256,1.520351423901285,131616,4.043261228494788
9,3.7055370066708004,4.7455622844412355,0.042773850590850926,84984,4.899651763271299
2,10.825402218833561,4.993086595821923,4.168037793441202,88366,3.551661913907085
17,12.911443628548561,1.1770362442076332,0.4371634874682123,177395,2.793310185303406
12,0.911703158973376,3.6348993567290773,3.1537749902038383,120491,6.747630413914187
6,18.919417796911986,1.8901553111659757,2.5203747342004417,50382,7.785418150861175
3,16.84330753300762,0.04054098443106613,2.6334467946317557,23926,8.739571227473448
12,5.932249643141862,0.046262612179511775,4.633564226538867,96538,1.5532996731818804
19,1.5437506045293592,2.3028300378112787,0.15807505635621055,113117,8.228555236452406
0,3.3977414643811454,2.441674565021673,3.8669611231438616,13333,2.548008244770635
7,2.5388882750994535,0.11284848286721327,0.26026199183653564,16942,4.273363899100506
13,2.465675585978937,3.4346370838715123,0.190768029676886,153519,9.014436858492466
15,10.371233773314678,1.4700169429747656,2.1490884907069097,74397,4.5450360098260205
13,4.916948849868006,2.799465507679747,0.3153758717148336,155905,1.970635340443162
11,7.162794330582889,1.5045953658270939,3.9457197564645603,197658,1.598686552371178
18,19.790106667686448,0.8356715743465359,2.647815468241686,21530,4.729837666521338
14,13.686284978506896,2.0358686929943763,0.1451939132988722,47060,7.626724239765541
1,18.979613340940027,1.1613668239525037,0.20250343240959756,81292,9.972051439743012
1,2.851131100662312,2.67400488459584,3.0633426486973967,41104,7.874086284309019
18,7.642789496651385,0.9941426514323998,4.030559088292025,2634,8.770119589428536
16,11.094636065647085,2.5420298832231354,2.188997656373868,196282,7.47832360934888
19,1.5351612377747603,0.7868925743443378,2.772903357678122,7288,8.95435100756106
9,0.0837488725591573,3.354873547428925,3.999147270249508,34253,0.7629354331391325
5,13.40868667593835,3.7696884222071203,3.052530870209096,126628,9.299315989816455
14,12.836390336028707,0.5519711712496689,1.1238011882940975,27005,3.964061537256561
10,8.215776199992234,2.339012060186696,3.065260129347393,49824,9.216142232804446
4,9.792881520640652,0.3543585032743679,3.1413972953260676,77702,0.7573283745947557
0,8.308860011841793,2.990912227710012,3.6705349044056335,184646,7.152429571211359
7,0.48010089689777713,1.3220214896482267,3.1043709377840063,17798,7.356887486702045
11,6.707432124349248,2.638122284193539,4.84621065229019,191784,9.969108892977728
11,3.5416451079457967,2.587305046921456,0.9864415435853424,160373,7.688552706898138
4,1.9684837820273748,4.621771730969002,4.755453397835382,55267,3.825737058156067
6,19.134408677786997,2.7454161128436145,2.6916974517500813,134966,5.572485516185454
3,11.987194500843312,2.914992398591578,3.35978070247456,3846,3.6655093816659026
5,14.573125684732053,2.0082656288219014,0.49730798726094927,63571,1.9601864530485813
12,6.30727486532235,4.745398015914084,1.902879706890535,14481,2.4850232750227352
19,7.862942589880304,3.885929547198048,3.846895732315863,124908,2.220105342743209
14,4.73847987793447,1.427026451514208,3.5345550754949517,42154,5.4881533016321296
2,1.9393134193084949,4.22104792888116,0.20069694082705092,182248,9.061606345318934
7,3.580632748831676,2.16198180092545,2.732971317486223,129447,9.127266260883976
19,15.950280905929716,4.14333571766797,0.4413909648420472,187700,0.5476377752582551
15,13.550916103675517,4.11444034146751,4.979282145890812,8048,0.7989940095189352
12,10.938577519709538,0.9443509338142719,4.486482942666473,27386,2.4511905717234352
17,9.50179745733536,3.5057056569178844,0.10540330214268478,164408,2.5505945246947492
9,18.44868567312249,1.4532148465326555,4.293247894513154,104794,0.9488917523925111
18,1.454698955573368,1.487463349963341,4.597148002792038,154925,3.884633411734405
